edge_ID
45185
45192
45193
45228
45229
45361
45368
45369
45410
45411
45412
45413
45571
45572
45573
45625
45629
45630
45712
45825
45910
45911
45912
45913
46053
46054
46055
46063
46064
46183
46184
46452
46453
46456
46457
46670
46671
46674
46706
46707
47048
47051
47087
47088
47111
47444
47532
47533
47535
47542
47543
47546
47547
47548
47724
47725
47726
47734
47735
47871
47911
47912
47985
47986
47987
47988
47996
47997
47998
47999
48000
48001
48004
48007
48011
48012
48017
48018
48046
48047
48118
48119
48319
48320
48327
48328
48363
48364
48368
48369
48371
48372
48379
48381
48388
48390
48568
48571
48797
48798
48827
48828
48850
48851
48852
49031
49034
49036
49040
49041
49043
49057
49058
49059
49072
49434
49435
49546
49547
49548
49621
49622
49662
49670
49710
49712
49716
49957
49958
50033
50034
50276
50277
50292
50293
50422
50423
50438
50439
50440
50631
50632
50815
50816
50820
50849
50850
50950
50951
51153
51154
51200
51201
51206
51211
51216
51265
51269
51272
51273
51274
51648
51650
51833
51988
51989
51990
51994
51995
51997
52008
52009
52020
52022
52030
52031
52049
52050
52057
52058
52068
52069
52075
52076
52077
52078
52080
52081
52104
52105
52106
52112
52113
52182
52188
52233
52234
52238
52240
52241
52242
52246
52247
52252
52253
52255
52589
52590
52744
52745
52983
52986
52988
52990
52995
52996
52997
52998
52999
53000
53005
53006
53009
53011
53014
53015
53023
53024
53034
53035
53037
53045
53048
53050
53066
53067
53069
53073
53080
53081
53090
53099
53128
53129
53144
53162
53163
53205
53206
53208
53218
53219
53222
53223
53224
53267
53268
53330
53366
53367
53371
53372
53373
53374
53375
53384
53595
53596
53616
53617
53618
53619
53620
53624
53632
53633
53759
53764
53821
53822
53825
53826
53848
53903
53916
53917
53945
53957
54023
54024
54125
54162
54163
54355
54360
54553
54554
54602
54735
54736
54764
54822
54823
54824
54987
54988
54991
54992
54995
54999
55000
55003
55005
55007
55008
55011
55047
55066
55068
55247
55250
55251
55252
55253
55254
55255
55258
55259
55262
55263
55307
55310
55313
55314
55316
55317
55320
55321
55362
55363
55364
55367
55372
55373
55402
55410
55411
55412
55413
55417
55418
55419
55420
55424
55425
55426
55431
55433
55450
55451
55457
55513
55517
55560
55561
55562
55565
55566
55568
55570
55571
55666
55764
55771
55774
55775
55776
55777
55917
55993
55994
56132
56133
56815
56816
57099
57103
57380
57448
57449
57572
57573
57655
57656
57799
57915
57930
57931
58676
58677
58778
58817
58818
58819
58820
58821
58822
58829
58839
58840
58843
58844
58852
58853
58854
58855
58856
58939
58941
58975
58981
58994
58995
58996
58998
58999
59022
59023
59025
59036
59066
59067
59199
59244
59246
59264
59339
59344
59345
59349
59350
59362
59455
59803
59804
59844
59845
59913
59923
59943
59948
60025
60026
60107
60148
60149
60326
60579
60756
60852
60853
60855
60858
60862
60864
60925
60926
60958
60960
60961
60962
61553
61555
61993
61994
62375
62399
62474
62605
62606
62874
62875
63247
63248
63262
63263
63381
63383
63384
63385
63387
63390
63391
63401
63408
63411
63414
63417
63418
63424
63426
63428
63430
63431
63435
63437
63438
63439
63441
63465
63467
63468
63469
63476
63477
63486
63487
63504
63658
63660
63706
63707
63708
63709
63799
64169
64170
64196
64198
64221
64223
64246
64248
64559
64575
64577
64578
64583
64585
64591
64870
64871
65239
65240
65246
65247
65248
65389
65685
65686
65691
65692
65699
65701
65749
66016
66036
66218
66219
66285
66286
66289
66290
66293
66608
66609
66669
66670
67231
67234
67235
67236
67312
67316
67318
67328
67433
67557
67558
67590
67683
67816
67887
67889
67907
67908
67994
67995
68046
68348
68373
68704
68705
68709
68743
68938
68939
69038
69459
69460
69461
69462
69676
69677
69783
69784
69792
70100
70333
70418
70458
70460
70969
70977
71012
71013
71057
71173
71174
71175
71234
71244
71245
71550
71551
71552
71674
71676
71716
71717
71718
71856
71857
71972
71973
72596
72643
72960
72961
72962
73221
73222
73256
73257
73391
73897
73898
74568
74747
74748
74753
74754
75058
75059
75323
75325
75327
75349
75350
75354
75355
75360
75361
75417
75468
75469
75565
75566
75705
75841
75842
75855
75856
75858
76045
76046
76048
76082
76083
76137
76138
76284
76285
76360
76362
76409
76426
76428
76514
76723
76724
76881
76882
76891
76892
77588
77652
77653
77826
77872
77942
77943
77944
77945
77946
77947
77948
77950
77951
77954
77955
77956
77957
77958
77960
77995
77996
78019
78033
78469
78470
78471
78474
78475
78477
78481
78482
78489
78549
78550
78595
78596
78658
78662
78703
78877
78889
78890
78891
78893
78907
78908
78965
79018
79026
79027
79030
79031
79034
79036
79037
79044
79045
79046
79047
79049
79050
79051
79052
79053
79057
79058
79066
79067
79116
79130
79131
79139
79140
79144
79145
79147
79154
79159
79162
79176
79177
79358
79359
79580
79620
79628
79632
79633
79634
79637
79638
79639
79645
79669
79750
79765
79780
79840
79841
79888
80087
80088
80094
80096
80100
80139
80140
80145
80147
80150
80151
80154
80155
80161
80163
80168
80170
80171
80173
80177
80178
80181
80182
80184
80185
80187
80190
80193
80194
80195
80197
80198
80199
80201
80202
80203
80209
80210
80211
80213
80214
80216
80217
80226
80227
80228
80229
80231
80232
80234
80236
80237
80303
80305
80420
80421
80445
80446
80711
80735
80736
80758
80759
80771
80802
80803
81052
81053
81130
81132
81235
81239
81240
81241
81242
81243
81244
81314
81315
81330
81332
81333
81334
81339
81341
81344
81377
81378
81380
81385
81387
81389
81401
81417
81544
81545
81546
81547
81555
81556
81557
81558
81559
81562
81563
81572
81845
81847
81848
81849
81855
81858
81860
81862
81864
81873
81874
81876
81878
81884
81885
81886
81887
82066
82067
82068
82540
82990
83216
83217
83219
83220
83430
83478
83792
83793
83882
83889
84110
84111
84113
84114
84126
84127
84352
84390
84394
84395
84397
84399
84636
84768
84857
85238
85239
85532
85533
85534
85535
85548
85802
85803
86090
86091
86110
86112
86241
86242
86344
86345
86352
86353
86379
86380
86381
86385
86386
86387
86388
86389
86480
86483
86484
86491
86494
86703
86706
86709
86714
86749
86942
86943
86954
86956
86958
88717
88718
88725
88726
88744
88833
89174
89175
89183
89184
89186
89190
89963
89964
89967
89970
89971
90081
90082
90291
90451
91094
91095
91418
91538
91539
91894
91895
91897
91898
91903
91914
91915
92093
92095
92096
92098
92102
92105
92109
92116
92119
92211
92212
92234
92235
92238
92241
92242
92386
92531
92532
92534
92615
92616
93523
93837
94509
94547
94854
94924
95044
95045
95136
95205
95206
95216
95217
96086
96093
96895
96994
97091
97096
97260
97458
97459
97698
97699
98605
98606
98662
98663
98664
98673
98674
98711
98712
98714
98715
98721
98722
98728
98729
98730
98731
98746
98769
98780
98781
98795
99151
99654
99770
99771
100091
100092
100095
100497
100498
100632
100664
100755
100756
100950
101006
101007
101266
101267
101273
101275
101280
101334
101335
101342
101343
101442
101443
101444
101458
101459
101465
101466
101468
101525
101526
102008
102204
102205
102213
102214
102216
102217
102341
102342
102418
102738
102739
102762
102998
103000
103425
103607
103608
103620
103650
103651
103652
103654
103655
103657
103658
103660
103661
103672
103776
103777
103895
103896
103999
104004
104040
104049
104055
104064
104065
104067
104289
104290
104293
104344
104346
104350
104352
104354
104355
104365
104371
104372
104383
104384
104478
104540
104541
104547
104548
104549
104712
104713
104714
104867
104981
104982
104983
105070
105071
105072
105073
105117
105122
105123
105214
105215
105216
105217
105218
105219
105255
105256
105706
105848
105850
105853
105855
105856
105887
105888
105890
105898
105900
105901
105902
105903
105993
105995
105998
106009
106010
106012
106015
106016
106017
106018
106020
106021
106022
106023
106025
106026
106031
106032
106034
106035
106036
106039
106040
106191
106192
106338
106345
106346
106350
106351
106451
106452
106453
106458
106459
106491
106492
106520
106524
106527
106529
106530
106531
106565
106671
106904
106909
106911
107146
107255
107256
107347
107487
107489
107513
107514
107525
107526
107573
107575
107577
107579
107655
107881
107882
107994
107995
108122
108201
108204
108244
108969
108970
108973
108999
109009
109011
109021
109031
109047
109129
109330
109376
109378
109379
109419
109493
109494
109495
109496
109499
109500
109501
109502
109503
109504
109581
109882
109921
109922
109959
110052
110055
110176
110304
110312
110315
110401
110402
110430
110431
110432
110454
110455
110520
110691
110692
110799
110837
110838
111018
111019
111123
111124
111146
111152
111153
111155
111156
111259
111263
111558
111722
111723
111726
111727
112001
112013
112014
112015
112016
112017
112111
112128
112129
112164
112167
112168
112169
112319
112353
112502
112503
112513
112514
112560
112569
112729
112957
112959
112960
112979
113128
113420
113422
113474
113616
113617
113619
113621
113622
113625
113626
113627
114127
114146
114320
114321
114322
114323
114438
114439
114440
114441
114445
114531
114533
114536
114540
114554
114555
114557
114564
114572
114606
114756
114927
114928
115123
115154
115416
115629
115630
115639
115803
115855
115917
115918
115919
116024
116242
116246
116248
116899
116900
116906
117135
117259
117296
117541
117542
117968
117969
117970
117971
118498
118764
118765
118766
119074
119149
119310
119311
119695
120164
120165
120166
120167
120168
120656
120657
120658
120886
121548
121581
121756
121757
121758
121807
122949
122951
122952
123296
123407
123424
123425
123426
123427
123428
123521
123565
123566
123615
123616
123733
123737
123738
124088
124289
124784
124843
125478
125551
125552
125816
125846
125847
126162
126163
126164
126165
126219
126220
126223
126540
126541
126607
126641
126642
126764
126765
126958
126959
126978
126979
127245
127859
128508
128625
128626
128627
128628
128651
128659
128661
128662
128678
128685
128686
128774
128775
128780
128781
128790
128791
128792
128793
128795
128796
128798
128801
128888
128889
128890
129639
129641
129884
129885
129886
129887
130055
130358
130509
130510
130634
130635
132539
132540
132541
132679
132680
132958
132959
133300
133794
133798
133882
134351
134352
134624
134625
134630
134631
134903
134904
134977
134981
135355
136560
136564
136565
136959
136960
136962
137204
137205
137233
137234
140315
140505
141347
141348
141349
142137
142138
142140
142146
142147
142686
142690
142701
142922
143003
143004
143018
143019
143519
143520
143547
144555
144556
145055
145058
145072
145285
145286
145422
146315
146316
146317
146329
146334
146346
146347
146379
146380
146381
146385
146393
146401
146402
146414
146415
146416
146994
147908
148168
148169
149839
149840
149841
150141
150354
150355
151718
151719
151733
151734
152260
152261
152263
152264
152267
152269
152270
152938
152939
152940
153149
153152
153156
153159
153160
153183
153188
153206
153211
153212
153214
153232
154072
154348
154950
154951
154954
154955
154956
154957
154958
154961
155154
155752
155816
156651
156720
156722
156773
158390
159255
159256
159346
159357
159532
159749
160173
160174
160175
160444
161296
161530
161531
161539
161540
161548
162612
164058
164507
164508
164535
164536
164810
164811
164812
164813
164814
164815
164816
164819
165183
165184
165185
165186
165282
165297
165298
165932
165936
165938
167591
167807
167808
168425
168551
168611
168701
168702
168703
169341
170198
170201
171473
171555
171595
171596
171597
171675
171789
171794
171800
171801
171824
171897
172022
172302
173543
173544
173546
173755
173849
173850
173851
173852
173853
174179
174180
174191
174192
174197
174420
174582
174969
174974
175629
175630
175678
175682
175683
176124
176151
176152
176970
176974
176980
177688
178590
179093
181007
181010
181011
181012
181013
181014
181015
181016
181030
181275
181299
181593
181594
181655
181756
181906
181995
181996
182109
182650
182651
182655
182656
182858
183410
183446
183447
183448
183449
183455
183458
183459
183460
183461
183462
183463
183464
183467
183468
183469
183470
183473
183474
183475
183476
183478
183479
183480
183481
183482
183483
183554
183555
183808
183809
183827
183974
183975
184368
186369
186535
186546
186547
186548
186591
186592
186830
187406
187407
187437
187441
187442
187444
187445
187446
187464
187465
187482
187580
187581
187587
187588
187592
187593
187600
187601
187602
187604
187605
187606
187607
187611
187612
187614
188746
188747
188785
188786
188788
188791
188798
188842
189072
189073
189077
189079
189081
189084
189325
189414
189415
189416
189540
189541
189889
189890
190376
190377
190517
190576
190604
190605
190607
190608
190659
190660
190711
190712
190898
190899
190986
191353
191354
191362
191363
191364
191404
191405
191407
191408
191454
191455
191456
191573
191774
191775
191777
191778
191819
191820
191822
191823
192062
192063
192217
192588
193000
193705
193706
193765
193769
193770
193773
193836
193842
193936
194071
194072
194094
194102
194103
194107
194112
194113
194114
194116
194117
194119
194123
194124
194125
194126
194128
194143
194144
194148
194149
194248
194249
194251
194252
194526
194586
194587
194796
195031
195032
195694
195889
196722
196725
196947
196948
197843
197844
197947
197975
198100
198101
198211
198492
198742
198744
200085
200111
200112
200119
200140
200141
200151
200152
200155
200547
200548
200596
200609
200610
200823
200933
200987
200988
201092
201093
201208
201209
201210
201211
201213
201215
201234
201235
201236
201237
201239
201240
201339
201347
201405
201406
201409
201410
201411
201412
201414
201418
201791
201792
201803
201804
201807
201808
201837
201899
201901
201950
201951
201952
202116
202117
202118
202119
202120
202121
202122
202133
202163
202379
202380
202381
202606
202607
202717
202718
202723
202724
202725
202726
202727
202729
202730
202733
202735
202736
202740
202741
202769
202771
202790
202793
202888
202941
202957
202958
203191
203192
203193
203352
203481
203484
203486
203487
203489
203577
203770
203786
203787
203788
203789
203793
203794
203795
203796
203797
203798
203801
203802
203860
204164
204265
204266
204287
204288
204291
204292
204403
204766
205177
205178
205179
205180
205205
205206
205214
205840
206732
206733
206734
206735
206736
206737
206853
207219
208278
208281
208282
209101
209102
209105
209138
209141
209142
209143
209144
209146
209147
209184
209185
209186
209188
209369
209393
209519
209781
209783
210408
210409
210566
210567
211172
211329
211704
211723
211724
211728
211729
211784
211786
211793
211794
211796
211797
211827
211828
211839
211840
211941
212159
212305
212508
212509
212542
212543
212665
212666
212667
212668
212984
212985
213093
213099
213109
213110
213111
213174
213184
213231
213232
213261
213262
213269
213331
213332
213333
213336
213359
213360
213376
213377
213381
213387
213388
213713
213714
213715
213716
213717
213718
213721
213722
213723
213727
213803
213804
213843
213986
214090
214113
214394
214395
214398
214399
214400
214401
214402
214409
214410
214411
214454
214565
214566
214650
214786
214882
214984
214985
215435
215479
215480
215481
215486
215487
215489
215490
215491
215492
215493
215705
215927
215975
215976
216223
216239
216255
216277
216288
216289
216292
216300
216437
216533
216621
216622
216711
216712
216798
216799
216989
216990
217026
217027
217251
217252
217253
217254
217359
217392
217402
217403
217404
217509
217549
217861
218035
218147
218173
218174
218211
218345
218376
218377
218395
218396
218402
218528
218584
218585
218589
218641
218648
218649
218735
218736
218737
218738
218739
218742
218743
218775
218776
218780
218783
218787
218826
218828
218829
218831
218832
218833
218834
218835
218836
218837
218853
218854
218920
218929
219061
219161
219290
219323
219324
219325
219328
219336
219338
219339
219340
219342
219344
219345
219346
219350
219351
219457
219458
219582
219583
219585
219688
219689
219691
219697
219699
219782
219963
219985
219995
220183
220354
220355
220356
220357
220360
220379
220387
220389
220390
220391
220392
220393
220394
220396
220406
220407
220408
220409
220410
220445
220470
220479
220480
220565
220660
220770
220805
220821
220823
220965
220967
221016
221017
221018
221019
221020
221021
221022
221023
221026
221218
221219
221282
221439
221499
221505
221506
221509
221510
221511
221512
221514
221573
221574
221584
221585
221589
221601
221607
221608
221609
221610
221620
221621
221622
221623
221628
221630
221631
221632
221637
221638
221639
221640
221641
221642
221644
221645
221647
221648
221651
221652
221654
221662
221663
221670
221672
221673
221674
221676
221677
221678
221804
221806
221809
221810
221813
221856
222029
222220
222221
222281
222282
222304
222307
222308
222309
222310
222311
222312
222313
222314
222315
222318
222320
222324
222463
222473
222693
222697
222798
222882
222883
222884
222885
222886
222887
222889
222890
222891
222892
222893
222894
222895
222897
222898
222899
222900
222942
222945
222947
222949
223004
223239
223240
223241
223242
223280
223351
223416
223446
223633
223634
223690
223694
224359
224664
224681
224800
224801
224802
224970
224971
224974
224975
224983
224991
225212
225213
225255
225258
225259
225260
225261
225262
225263
225264
225265
225267
225268
225270
