route_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,service_id
ASC_4560585,328bea69-7118-4b0a-a7ac-0dfbc3dd5fb5,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,32c76dfc-db2c-4895-8c8e-a316a8853782,King Historic District,,0,401,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,332474d3-20ea-4c4b-a027-fae510743a51,Centennial Olympic Park,,1,401,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,3391b9c4-ced8-4e28-9c0a-9d5ff161d299,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,3396ae07-b515-47db-853e-cb59c891d3f9,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,3399b4bd-26b8-4ccf-a618-d7d2b74cab04,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,340a81d3-d4c5-44c2-9784-107ac32d179f,Centennial Olympic Park,,1,402,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,346f140e-ecd1-4275-bbcf-6332b3b70a81,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,3497d647-d7cc-41d0-8318-ef4998639105,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,35a61de0-d770-4248-b3d3-5e83c67928e0,King Historic District,,0,402,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,35ace759-d6ad-4fa4-860c-18717632b95d,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,35ebd05b-5171-440c-b5ef-0827307bf8c6,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,36391254-5ed3-4c2b-a46d-061dc8776fdf,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,36e5fe5c-385d-4440-9d0a-1a0f9d4a9359,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,374ca72d-f70a-4734-93b9-c20cb1cdfbbb,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,3838db01-2b35-4721-ace8-f0d6c6137b7f,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,38bd522f-2abf-4701-865b-2dcd6fd69d10,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,3a1ebedc-e347-44ca-9143-b75cbedea786,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,3a59289f-a04c-4922-a3ef-fcc6f91b437d,King Historic District,,0,401,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,3aec9a75-bbf1-4d52-b5c0-06771986b296,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,3b0e2a2e-f033-4fd9-a629-705c6683a36d,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,3b2423f1-eb5e-405b-89d8-5176332eeeb0,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,3b3ae700-79d9-4c44-bdc6-0d2cc4564cc6,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,3b5661b6-8a5e-4d9a-8e9e-d7d4ce765366,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,3b914cd5-e824-4efd-a58a-c063906e5ae7,King Historic District,,0,402,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,3d060141-7e85-4954-bb22-22ee3cc88a33,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,3d2f76fc-100c-4eb8-a21c-000dbd90d6a0,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,3d7988f5-8ac2-4c5d-935c-c099b2772ddd,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,3e7e6e90-e5ec-481d-9cc4-857f2d83f3e9,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,3e94b575-55f9-42fa-80be-eddac2fe72c1,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,3e999b8e-a62a-4360-ad81-9d0bb5d0a8c4,King Historic District,,0,401,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,3f42525b-31b9-4b6e-809e-df9af7a8a243,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,3f5a8926-da14-4f4f-83e0-40d75de0de26,Centennial Olympic Park,,1,401,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,4010f77a-2886-4308-a04e-94c060543e56,King Historic District,,0,402,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,40a043f5-62ce-4f56-b745-1543edad6ca0,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,40b37c11-2dc8-4a0d-aee6-057ee2e8fa02,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,41f0116a-339f-4be6-990c-b448e24a522f,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,42702bf0-27fe-40ec-99c4-8824414532bb,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4276117d-c0b8-4474-a811-50096908a621,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,42e07362-f99c-42bd-9b54-25a2e3165cf7,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4305f67b-cce8-4386-b070-69813dcfca49,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,430831cc-85ca-43a3-a18b-1c0c4a9989d7,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,43626b52-dcce-45f0-8a12-7fe263661617,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,43630031-b13b-4857-a02a-4ea3cc0e66ba,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,437ce1d0-580b-4758-b6c2-94013a8d2a23,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,4386cd24-5644-40d6-a4a0-79fe35e086de,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,43eb10ad-c40e-49a3-8e9f-2f727b35fafe,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4410092b-545c-42d6-9646-7462540908c4,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,44a71368-5148-4485-8aeb-4938ac62d920,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,44cf7a44-e9a9-4e72-acfe-a9eca66809da,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,45aa32c8-eacf-4285-ad34-d375c7fcd815,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,46019c57-51e4-4e91-9cf1-a5e885d9ec38,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,46511403-138c-4e71-bce6-a3ffd1866f9c,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,46690dba-60f6-4a26-b5c3-bd735f9a9164,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,46b64bbf-4af4-479d-b1d4-7ca8cd92f6c3,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,46b89cde-c39e-4317-9cb7-991bcd7d4631,Centennial Olympic Park,,1,402,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,470a41f1-14e2-4574-9783-1902c0b026f7,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,4758ec98-f060-4a01-93bc-fff2d0b5114e,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,47e66129-0988-4e89-9381-f3ed7987a729,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4856eb2c-4215-4882-a1c6-744b4052b31a,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,48895335-326d-44b4-b1ea-04be56198075,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,4963ca5d-e68a-4594-be4e-170ea2224710,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,497c0715-ba9e-4be2-89a1-e2c7a4b2a216,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,49ac7c6d-092a-4336-80a1-e2e1f31ff746,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,49d5acc7-bfd3-4be5-8fe9-68ca61ed230c,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,49d89af5-3299-4f0a-8efe-b6abea8e9b23,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,49de1efe-1eaa-492d-aec5-68f48af36f5d,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,4a206b8e-82dc-4fbc-8f9e-075009c19373,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,4a4096ad-6469-4599-a702-98dd093fed3a,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,4a673a69-58b1-4951-9e99-7d6fa85ba75c,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,4a849a76-2479-430b-bcdd-fa071b3a3cd4,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,4ad2b27f-ecb5-4208-b6a2-a8dc6b17a5b1,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,4bb05aaf-f214-4723-830e-ff0382fdf764,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4becf84f-4f7a-48c8-8b7a-9265739bc4f8,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4ce94aee-a66b-436c-bb18-f5950243260d,King Historic District,,0,401,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,4d48b96d-207b-4126-af83-5dbb22970b47,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,4dcc350e-4109-4c4e-8cfb-b2c3abb18984,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4e436cee-52d4-45fd-af44-006dff4a9433,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,4e6a00e3-565b-45c3-a464-9341e1b5f623,King Historic District,,0,402,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,4e882618-e5d6-4219-af2b-f4b76d2e0daf,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4eb9d975-189a-459d-b0ea-0e21e0fbe30e,King Historic District,,0,401,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,4f3bb6f5-bbc0-4b51-a2d4-66ed4f5d1933,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,4f62ad9a-44a8-44c1-9c65-a5cf0b971c8b,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,50341a7f-941a-48c1-9d14-cdf5600460b7,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,504e394b-2d3b-44ef-927a-0a3324bfe269,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,507f4c36-72b2-48db-8a8c-7d3b7ec966a1,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,509c737a-7063-467c-b190-43776284712c,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,510bd67f-b695-4ecc-b21c-2ef3e0a7af46,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,5215eca8-7702-4528-837a-6bc58f5cc47e,King Historic District,,0,202,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,52573df4-fbd7-4bd6-aa53-bf50018e90cf,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,52968c21-ea99-48e2-b2d1-73a63be75c10,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,52ac3407-7c36-4e91-9b60-3d16f95c0c08,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,53115295-62ea-43ca-90b5-fef7d83e6943,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,533773db-333d-45fc-a893-7050cd0edca2,Centennial Olympic Park,,1,201,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,53663c94-8cd4-420d-986d-71b3b1ba6e72,Centennial Olympic Park,,1,401,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,537b2db8-c80e-4252-8a1b-88481304b7a3,King Historic District,,0,402,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,53846697-794e-45c8-bcfc-6fa2600f70ec,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,53fa062d-34df-45ad-9dec-a49903e20fee,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,54100e8a-2c20-460b-b745-435e0b3eb05d,King Historic District,,0,201,9094281e-3c28-4b1a-884c-590249013139,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,548d23ea-5c6e-47bc-8822-3a923238f900,King Historic District,,0,401,9094281e-3c28-4b1a-884c-590249013139,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,54b6000d-2e6d-46e1-8830-65d7676db519,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,54bd3c00-3ef8-472f-b3ba-39b3ace6e9d3,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,54f3ce0d-cc7c-409a-81e7-6b544823e102,King Historic District,,0,102,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,555f639a-a692-4f15-9db9-807cbe14fb64,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,557fcd27-97bb-4067-a272-61afd80318c5,Centennial Olympic Park,,1,402,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,5625b403-c646-42d6-8fc8-60cdc7c1a419,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,563dc0cd-16ed-4798-a87f-7042204654aa,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,568a933c-aa13-4787-aeef-a02c7e1a54b0,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,56c6c27f-04a6-4461-8934-eee83f7cfef1,Centennial Olympic Park,,1,202,1e965134-5fab-4420-899c-242e844f6e65,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,5736f7d4-f6e4-438f-bad1-d9ec86599ffd,King Historic District,,0,101,9094281e-3c28-4b1a-884c-590249013139,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,58bbd3a1-9645-478e-86c5-ab04b454bf85,Centennial Olympic Park,,1,401,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,58fd8b3a-c81c-4dc2-a1f0-067a8be7d996,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,592e86ea-833b-45bf-b219-0dc7a19e024e,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,595521e3-0c34-4dd0-8371-316f54edff0d,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,5a8faa87-57c1-41cd-b80e-de621dc6bad2,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,5a939ffa-f1dc-40af-b62d-3542f2374b1f,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,5b463dc7-df03-4d90-bbcb-aaacc4e71b0f,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,5cdfd197-b06a-4adf-8a95-dfc5886236fb,Centennial Olympic Park,,1,402,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,5d489256-7c1b-4211-a125-0f31d00cdcac,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,5d6a69b2-4de4-418b-aae4-55edbe50e2f6,Centennial Olympic Park,,1,102,1e965134-5fab-4420-899c-242e844f6e65,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,5da50eec-8816-4b50-8a67-fb12a884afda,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,5ddbf674-2016-4e6c-bb62-3b147d54fd9c,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,5de33f84-3d6b-480b-a869-2756cfb868ba,Centennial Olympic Park,,1,202,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,5e0a39ac-c306-41ef-aa07-95a2456bf897,King Historic District,,0,302,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,5e8a0f76-56af-470e-8a8a-201cb185b34b,Centennial Olympic Park,,1,401,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,605d81fc-4b7d-48b1-b9cd-8ce322d49e4c,Centennial Olympic Park,,1,302,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,60a50a71-83f2-478a-bc5a-98335b5a312b,King Historic District,,0,301,9094281e-3c28-4b1a-884c-590249013139,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,60d05859-0ccf-41bb-8b16-1647021567df,Centennial Olympic Park,,1,301,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,c47be74b-3efd-4677-b99b-aa529fc84faa
ASC_4560585,60d0e64e-0d66-47a0-9e95-05f74c497daa,Centennial Olympic Park,,1,201,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,2cb418db-7850-4e4b-ad8e-688af0fd0193
ASC_4560585,60f2151a-1305-4a16-b409-7e06aab27975,Centennial Olympic Park,,1,402,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,619344eb-72f6-423b-902f-9744464dfe47,Centennial Olympic Park,,1,101,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,6220c572-2c0a-4546-bce2-56bd8a731921,Centennial Olympic Park,,1,401,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
ASC_4560585,62ca412b-34f5-4813-9dff-02ea99da7cda,Centennial Olympic Park,,1,102,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,e3037c28-7b59-4724-9aba-3a760b65a4a3
ASC_4560585,62fb0de3-3829-4bef-9ea5-415a835f69ff,Centennial Olympic Park,,1,402,a318d260-2f2e-4206-90f0-dd780c9eac11,0,1,bc5f6c7b-b0b2-4af7-9a70-63edb6704415
