trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
12020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
129020,10,116,"MARTA ARTS CENTER STATION",,1,100502,shp-10-03,0,0,
148020,10,116,"MARTA ARTS CENTER STATION",,1,100202,shp-10-03,0,0,
165020,10,116,"MARTA ARTS CENTER STATION",,1,100802,shp-10-03,0,0,
179020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
189020,10,116,"MARTA ARTS CENTER STATION",,1,100502,shp-10-03,0,0,
201020,10,116,"MARTA ARTS CENTER STATION",,1,100202,shp-10-03,0,0,
209020,10,116,"MARTA ARTS CENTER STATION",,1,100802,shp-10-03,0,0,
21020,10,116,"MARTA ARTS CENTER STATION",,1,100402,shp-10-03,0,0,
221020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
228020,10,116,"MARTA ARTS CENTER STATION",,1,100502,shp-10-03,0,0,
241020,10,116,"MARTA ARTS CENTER STATION",,1,100202,shp-10-03,0,0,
250020,10,116,"MARTA ARTS CENTER STATION",,1,100802,shp-10-03,0,0,
25020,10,116,"MARTA ARTS CENTER STATION",,1,100502,shp-10-03,0,0,
260020,10,116,"MARTA ARTS CENTER STATION",,1,101102,shp-10-03,0,0,
264020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
269020,10,116,"MARTA ARTS CENTER STATION",,1,101202,shp-10-03,0,0,
280020,10,116,"MARTA ARTS CENTER STATION",,1,100502,shp-10-03,0,0,
284020,10,116,"MARTA ARTS CENTER STATION",,1,101302,shp-10-03,0,0,
288020,10,116,"MARTA ARTS CENTER STATION",,1,100202,shp-10-03,0,0,
295020,10,116,"MARTA ARTS CENTER STATION",,1,101002,shp-10-03,0,0,
3020,10,116,"MARTA ARTS CENTER STATION",,1,100102,shp-10-03,0,0,
302020,10,116,"MARTA ARTS CENTER STATION",,1,100802,shp-10-03,0,0,
314020,10,116,"MARTA ARTS CENTER STATION",,1,101102,shp-10-03,0,0,
325020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
337020,10,116,"MARTA ARTS CENTER STATION",,1,101202,shp-10-03,0,0,
355020,10,116,"MARTA ARTS CENTER STATION",,1,100502,shp-10-03,0,0,
367020,10,116,"MARTA ARTS CENTER STATION",,1,101302,shp-10-03,0,0,
374020,10,116,"MARTA ARTS CENTER STATION",,1,100202,shp-10-03,0,0,
392020,10,116,"MARTA ARTS CENTER STATION",,1,101002,shp-10-03,0,0,
399020,10,116,"MARTA ARTS CENTER STATION",,1,100802,shp-10-03,0,0,
413020,10,116,"MARTA ARTS CENTER STATION",,1,101102,shp-10-03,0,0,
423020,10,116,"MARTA ARTS CENTER STATION",,1,101402,shp-10-03,0,0,
43020,10,116,"MARTA ARTS CENTER STATION",,1,100602,shp-10-03,0,0,
438020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
445020,10,116,"MARTA ARTS CENTER STATION",,1,101202,shp-10-03,0,0,
466020,10,116,"MARTA ARTS CENTER STATION",,1,101302,shp-10-03,0,0,
479020,10,116,"MARTA ARTS CENTER STATION",,1,101002,shp-10-03,0,0,
495020,10,116,"MARTA ARTS CENTER STATION",,1,101102,shp-10-03,0,0,
50020,10,116,"MARTA ARTS CENTER STATION",,1,100202,shp-10-03,0,0,
504020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
516020,10,116,"MARTA ARTS CENTER STATION",,1,101302,shp-10-03,0,0,
523020,10,116,"MARTA ARTS CENTER STATION",,1,101002,shp-10-03,0,0,
534020,10,116,"MARTA ARTS CENTER STATION",,1,101102,shp-10-03,0,0,
541020,10,116,"MARTA ARTS CENTER STATION",,1,100302,shp-10-03,0,0,
554020,10,116,"MARTA ARTS CENTER STATION",,1,101002,shp-10-03,0,0,
64020,10,116,"MARTA ARTS CENTER STATION",,1,100702,shp-10-03,0,0,
75020,10,116,"MARTA ARTS CENTER STATION",,1,100102,shp-10-03,0,0,
91020,10,116,"MARTA ARTS CENTER STATION",,1,100902,shp-10-03,0,0,
98020,10,116,"MARTA ARTS CENTER STATION",,1,100802,shp-10-02,0,0,
318020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001102,shp-100-52,0,0,
340020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001402,shp-100-52,0,0,
356020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1000802,shp-100-52,0,0,
364020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001002,shp-100-52,0,0,
390020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001502,shp-100-52,0,0,
398020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1000902,shp-100-51,0,0,
418020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001102,shp-100-52,0,0,
431020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001302,shp-100-51,0,0,
443020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001202,shp-100-51,0,0,
453020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1000802,shp-100-52,0,0,
486020,100,116,"TOWN CENTER PARK-N-RIDE",,0,1001402,shp-100-51,0,0,
100020,100,116,"MARTA CIVIC CENTER",,1,1000102,shp-100-01,0,0,
117020,100,116,"MARTA CIVIC CENTER",,1,1001602,shp-100-02,0,0,
128020,100,116,"MARTA CIVIC CENTER",,1,1000402,shp-100-02,0,0,
20020,100,116,"MARTA CIVIC CENTER",,1,1000702,shp-100-01,0,0,
24020,100,116,"MARTA CIVIC CENTER",,1,1000202,shp-100-01,0,0,
40020,100,116,"MARTA CIVIC CENTER",,1,1000302,shp-100-01,0,0,
49020,100,116,"MARTA CIVIC CENTER",,1,1000402,shp-100-01,0,0,
63020,100,116,"MARTA CIVIC CENTER",,1,1000502,shp-100-01,0,0,
74020,100,116,"MARTA CIVIC CENTER",,1,1000602,shp-100-01,0,0,
90020,100,116,"MARTA CIVIC CENTER",,1,1000702,shp-100-01,0,0,
9020,100,116,"MARTA CIVIC CENTER",,1,1010102,shp-100-01,0,0,
343020,101,116,"MARIETTA TRANSFER CENTER",,0,1010502,shp-101-51,0,0,
365020,101,116,"MARIETTA TRANSFER CENTER",,0,1010902,shp-101-51,0,0,
416020,101,116,"MARIETTA TRANSFER CENTER",,0,1010602,shp-101-52,0,0,
440020,101,116,"MARIETTA TRANSFER CENTER",,0,1010702,shp-101-52,0,0,
457020,101,116,"MARIETTA TRANSFER CENTER",,0,1010802,shp-101-52,0,0,
472020,101,116,"MARIETTA TRANSFER CENTER",,0,1010602,shp-101-51,0,0,
102020,101,116,"MARTA CIVIC CENTER",,1,1010102,shp-101-01,0,0,
127020,101,116,"MARTA CIVIC CENTER",,1,1000202,shp-101-01,0,0,
41020,101,116,"MARTA CIVIC CENTER",,1,1010202,shp-101-01,0,0,
61020,101,116,"MARTA CIVIC CENTER",,1,1010302,shp-101-01,0,0,
89020,101,116,"MARTA CIVIC CENTER",,1,1010402,shp-101-01,0,0,
329020,102,116,"ACWORTH PARK-N-RIDE",,0,1020502,shp-102-51,0,0,
361020,102,116,"ACWORTH PARK-N-RIDE",,0,1020602,shp-102-51,0,0,
386020,102,116,"ACWORTH PARK-N-RIDE",,0,1020702,shp-102-51,0,0,
411020,102,116,"ACWORTH PARK-N-RIDE",,0,1020802,shp-102-51,0,0,
433020,102,116,"ACWORTH PARK-N-RIDE",,0,1020502,shp-102-51,0,0,
459020,102,116,"ACWORTH PARK-N-RIDE",,0,1020602,shp-102-51,0,0,
103020,102,116,"MARTA ARTS CENTER STATION",,1,1020102,shp-102-01,0,0,
130020,102,116,"MARTA ARTS CENTER STATION",,1,1020202,shp-102-01,0,0,
13020,102,116,"MARTA ARTS CENTER STATION",,1,1020102,shp-102-01,0,0,
26020,102,116,"MARTA ARTS CENTER STATION",,1,1020202,shp-102-01,0,0,
51020,102,116,"MARTA ARTS CENTER STATION",,1,1020302,shp-102-01,0,0,
76020,102,116,"MARTA ARTS CENTER STATION",,1,1020402,shp-102-01,0,0,
114020,10A,116,"BENTLEY ROAD",,0,1000502,shp-10A-51,0,0,
125020,10A,116,"BENTLEY ROAD",,0,1000602,shp-10A-51,0,0,
145020,10A,116,"BENTLEY ROAD",,0,1000702,shp-10A-51,0,0,
157020,10A,116,"BENTLEY ROAD",,0,1000102,shp-10A-51,0,0,
19020,10A,116,"BENTLEY ROAD",,0,1000102,shp-10A-52,0,0,
68020,10A,116,"BENTLEY ROAD",,0,1000202,shp-10A-51,0,0,
73020,10A,116,"BENTLEY ROAD",,0,1000302,shp-10A-51,0,0,
321020,10A,116,"MARTA CIVIC CENTER STATION",,1,1000902,shp-10A-01,0,0,
342020,10A,116,"MARTA CIVIC CENTER STATION",,1,1001302,shp-10A-01,0,0,
377020,10A,116,"MARTA CIVIC CENTER STATION",,1,1001202,shp-10A-01,0,0,
421020,10A,116,"MARTA CIVIC CENTER STATION",,1,1001402,shp-10A-01,0,0,
126020,10B,116,"WINDY HILL ROAD",,0,1010402,shp-10B-51,0,0,
42020,10B,116,"WINDY HILL ROAD",,0,1010102,shp-10B-51,0,0,
70020,10B,116,"WINDY HILL ROAD",,0,1010202,shp-10B-51,0,0,
97020,10B,116,"WINDY HILL ROAD",,0,1010302,shp-10B-51,0,0,
332020,10B,116,"MARTA CIVIC CENTER",,1,1010602,shp-10B-01,0,0,
347020,10B,116,"MARTA CIVIC CENTER",,1,1010702,shp-10B-01,0,0,
371020,10B,116,"MARTA CIVIC CENTER",,1,1010802,shp-10B-01,0,0,
434020,10B,116,"MARTA CIVIC CENTER",,1,1010502,shp-10B-01,0,0,
123020,10C,116,"TOWN CENTER MALL",,0,1020402,shp-10C-51,0,0,
144020,10C,116,"TOWN CENTER MALL",,0,1020102,shp-10C-51,0,0,
162020,10C,116,"TOWN CENTER MALL",,0,1020202,shp-10C-51,0,0,
44020,10C,116,"TOWN CENTER MALL",,0,1020102,shp-10C-51,0,0,
65020,10C,116,"TOWN CENTER MALL",,0,1020202,shp-10C-51,0,0,
95020,10C,116,"TOWN CENTER MALL",,0,1020302,shp-10C-51,0,0,
307020,10C,116,"MARTA ARTS CENTER STATION",,1,1020502,shp-10C-01,0,0,
334020,10C,116,"MARTA ARTS CENTER STATION",,1,1020602,shp-10C-01,0,0,
335020,10C,116,"MARTA ARTS CENTER STATION",,1,1020702,shp-10C-02,0,0,
362020,10C,116,"MARTA ARTS CENTER STATION",,1,1020802,shp-10C-02,0,0,
388020,10C,116,"MARTA ARTS CENTER STATION",,1,1020502,shp-10C-02,0,0,
414020,10C,116,"MARTA ARTS CENTER STATION",,1,1020602,shp-10C-02,0,0,
104020,15,116,"MARIETTA TRANSFER CENTER",,0,150302,shp-15-51,0,0,
132020,15,116,"MARIETTA TRANSFER CENTER",,0,150202,shp-15-51,0,0,
150020,15,116,"MARIETTA TRANSFER CENTER",,0,150402,shp-15-51,0,0,
166020,15,116,"MARIETTA TRANSFER CENTER",,0,150102,shp-15-51,0,0,
180020,15,116,"MARIETTA TRANSFER CENTER",,0,150302,shp-15-51,0,0,
187020,15,116,"MARIETTA TRANSFER CENTER",,0,150202,shp-15-51,0,0,
207020,15,116,"MARIETTA TRANSFER CENTER",,0,150102,shp-15-51,0,0,
226020,15,116,"MARIETTA TRANSFER CENTER",,0,150202,shp-15-51,0,0,
246020,15,116,"MARIETTA TRANSFER CENTER",,0,150102,shp-15-51,0,0,
271020,15,116,"MARIETTA TRANSFER CENTER",,0,150202,shp-15-51,0,0,
28020,15,116,"MARIETTA TRANSFER CENTER",,0,150202,shp-15-51,0,0,
299020,15,116,"MARIETTA TRANSFER CENTER",,0,150102,shp-15-51,0,0,
349020,15,116,"MARIETTA TRANSFER CENTER",,0,150202,shp-15-51,0,0,
383020,15,116,"MARIETTA TRANSFER CENTER",,0,150502,shp-15-51,0,0,
400020,15,116,"MARIETTA TRANSFER CENTER",,0,150102,shp-15-51,0,0,
426020,15,116,"MARIETTA TRANSFER CENTER",,0,150602,shp-15-51,0,0,
